Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,175.76666259765625,177.53334045410156,170.89999389648438,172.1999969482422,172.1999969482422,697152
2021-06-08,173.93333435058594,176.46665954589844,170.36666870117188,175.13333129882812,175.13333129882812,852919
2021-06-09,175.13333129882812,177.5,164.46665954589844,167.10000610351562,167.10000610351562,1286844
2021-06-10,170.6666717529297,173.3333282470703,169.53334045410156,170.63333129882812,170.63333129882812,659635
2021-06-11,172.26666259765625,173.3333282470703,170.10000610351562,170.8000030517578,170.8000030517578,640372
2021-06-14,170.8000030517578,172.3333282470703,166.10000610351562,171.39999389648438,171.39999389648438,662482
2021-06-15,172.86666870117188,182.8000030517578,171.39999389648438,178.43333435058594,178.43333435058594,3533445
2021-06-16,180.0,180.03334045410156,173.53334045410156,174.23333740234375,174.23333740234375,851977
2021-06-17,173.6666717529297,174.6999969482422,168.3000030517578,168.8000030517578,168.8000030517578,704313
2021-06-18,170.26666259765625,171.0,161.3333282470703,166.76666259765625,166.76666259765625,517450
2021-06-21,164.0,173.23333740234375,162.6666717529297,172.6999969482422,172.6999969482422,751444
2021-06-22,173.36666870117188,175.23333740234375,168.1666717529297,168.8333282470703,168.8333282470703,825973
2021-06-23,170.1666717529297,170.76666259765625,164.86666870117188,165.6999969482422,165.6999969482422,405174
2021-06-24,167.1999969482422,169.36666870117188,166.23333740234375,168.1999969482422,168.1999969482422,247774
2021-06-25,169.0,170.3000030517578,167.03334045410156,168.39999389648438,168.39999389648438,187734
2021-06-28,168.39999389648438,171.93333435058594,168.06666564941406,169.93333435058594,169.93333435058594,253866
2021-06-29,173.1999969482422,176.0,168.6666717529297,169.1666717529297,169.1666717529297,924727
2021-06-30,170.0,171.0,165.86666870117188,166.6999969482422,166.6999969482422,391542
2021-07-01,167.93333435058594,168.26666259765625,165.43333435058594,166.36666870117188,166.36666870117188,189457
2021-07-02,166.3333282470703,175.36666870117188,166.26666259765625,172.8333282470703,172.8333282470703,761889
2021-07-05,176.06666564941406,191.3333282470703,173.43333435058594,188.96665954589844,188.96665954589844,5962176
2021-07-06,191.3333282470703,206.0,188.3333282470703,189.76666259765625,189.76666259765625,8445865
