Date,Open,High,Low,Close,Adj Close,Volume
2021-04-22,139.8000030517578,143.64999389648438,135.60000610351562,136.5500030517578,136.16644287109375,5582180
2021-04-23,136.0,142.0,136.0,138.3000030517578,137.91151428222656,3386952
2021-04-26,141.39999389648438,142.85000610351562,137.5,138.5,138.1109619140625,3877317
2021-04-27,141.39999389648438,152.35000610351562,141.0,152.35000610351562,151.92205810546875,19168413
2021-04-28,157.8000030517578,165.0,155.8000030517578,158.10000610351562,157.65589904785156,15493506
2021-04-29,160.4499969482422,164.3000030517578,154.1999969482422,158.14999389648438,157.70574951171875,8762324
2021-04-30,156.10000610351562,163.6999969482422,153.35000610351562,154.8000030517578,154.36517333984375,7298813
2021-05-03,155.0,160.6999969482422,154.0,154.8000030517578,154.36517333984375,5923888
2021-05-04,156.60000610351562,159.10000610351562,150.8000030517578,151.64999389648438,151.22401428222656,6992626
2021-05-05,155.0,155.75,150.60000610351562,151.3000030517578,150.875,2833276
2021-05-06,152.75,160.10000610351562,152.10000610351562,156.35000610351562,155.91082763671875,8422706
2021-05-07,159.8000030517578,171.9499969482422,159.0500030517578,171.9499969482422,171.4669952392578,18162198
2021-05-10,185.0,189.10000610351562,183.0,189.10000610351562,188.56883239746094,19235937
2021-05-11,180.0,196.75,176.14999389648438,185.5500030517578,185.02879333496094,20107657
2021-05-12,186.9499969482422,188.75,172.9499969482422,175.85000610351562,175.35604858398438,9352353
2021-05-14,178.25,179.6999969482422,165.0,171.0,170.51966857910156,10504764
2021-05-17,173.6999969482422,175.8000030517578,166.35000610351562,170.14999389648438,169.6720428466797,7053916
2021-05-18,174.9499969482422,186.60000610351562,174.10000610351562,178.75,178.24789428710938,9611131
2021-05-19,180.1999969482422,184.64999389648438,171.5,174.75,174.25912475585938,6352550
2021-05-20,170.0,177.6999969482422,168.0,170.9499969482422,170.4698028564453,6546991
2021-05-21,172.4499969482422,174.8000030517578,168.0,169.0,168.52528381347656,3778444
2021-05-24,170.0,177.0,166.39999389648438,170.60000610351562,170.12078857421875,6000772
2021-05-25,173.64999389648438,175.39999389648438,167.75,169.10000610351562,168.625,4934833
2021-05-26,170.5,171.5,166.3000030517578,168.89999389648438,168.42555236816406,3454236
2021-05-27,169.9499969482422,173.9499969482422,169.39999389648438,171.5500030517578,171.068115234375,7077789
2021-05-28,178.0,184.0,172.3000030517578,174.0500030517578,173.56109619140625,14388713
2021-05-31,175.60000610351562,175.75,169.0500030517578,170.39999389648438,169.9213409423828,6619747
2021-06-01,171.5,172.6999969482422,158.60000610351562,162.60000610351562,162.1432647705078,10953496
2021-06-02,164.0,165.0,161.25,162.60000610351562,162.1432647705078,4537188
2021-06-03,163.89999389648438,166.35000610351562,161.0500030517578,161.85000610351562,161.39537048339844,5037510
2021-06-04,161.0,161.75,158.0,159.0,158.55337524414062,5857184
2021-06-07,161.60000610351562,164.75,160.5,161.35000610351562,160.8967742919922,4152826
2021-06-08,161.89999389648438,162.85000610351562,157.0500030517578,157.89999389648438,157.45645141601562,3917269
2021-06-09,158.10000610351562,164.6999969482422,157.89999389648438,159.60000610351562,159.1516876220703,7216774
2021-06-10,161.39999389648438,162.8000030517578,159.14999389648438,160.10000610351562,159.65028381347656,3807098
2021-06-11,161.85000610351562,171.6999969482422,159.14999389648438,169.35000610351562,168.87429809570312,14241782
2021-06-14,170.5,172.6999969482422,162.60000610351562,167.0,166.53089904785156,9720458
2021-06-15,167.0,167.0,162.0,162.5500030517578,162.09339904785156,5117904
2021-06-16,160.0,161.0,156.25,157.10000610351562,156.65870666503906,7871560
2021-06-17,155.0,156.89999389648438,151.5,152.64999389648438,152.22120666503906,5423871
2021-06-18,151.0,151.5,141.35000610351562,144.14999389648438,143.7450714111328,10317206
2021-06-21,140.0500030517578,150.75,135.9499969482422,149.1999969482422,148.78089904785156,9159353
2021-06-22,151.0,156.3000030517578,150.10000610351562,152.5500030517578,152.12149047851562,4887545
2021-06-23,155.0,156.64999389648438,151.5,152.4499969482422,152.0217742919922,3309324
2021-06-24,153.5,153.8000030517578,147.4499969482422,149.1999969482422,148.78089904785156,2218588
2021-06-25,151.0,156.60000610351562,151.0,154.25,153.81671142578125,4998700
2021-06-28,146.1999969482422,151.89999389648438,145.8000030517578,148.1999969482422,147.78370666503906,6172566
2021-06-29,150.0,150.60000610351562,145.3000030517578,146.25,145.8391876220703,2537344
2021-06-30,147.0,148.75,143.5,144.10000610351562,143.6952362060547,2552482
2021-07-01,145.0,145.8000030517578,142.10000610351562,142.89999389648438,142.49859619140625,2259411
2021-07-02,142.5,143.6999969482422,140.39999389648438,140.8000030517578,140.4044952392578,2363802
2021-07-05,142.0500030517578,148.6999969482422,142.0500030517578,147.6999969482422,147.2851104736328,6085260
2021-07-06,148.5,149.5,144.1999969482422,145.3000030517578,144.89186096191406,2785784
2021-07-07,144.89999389648438,150.8000030517578,142.4499969482422,148.3000030517578,147.8834228515625,7739999
2021-07-08,148.85000610351562,149.25,144.6999969482422,145.9499969482422,145.54002380371094,1954026
2021-07-09,144.25,148.3000030517578,144.1999969482422,146.0,145.5898895263672,2002250
2021-07-12,147.14999389648438,148.64999389648438,144.25,145.0,144.5926971435547,1860353
2021-07-13,146.0,146.64999389648438,144.0500030517578,144.5,144.09410095214844,1267010
2021-07-14,145.0,145.10000610351562,142.75,143.14999389648438,142.74789428710938,1367971
2021-07-15,143.9499969482422,145.4499969482422,142.5,143.4499969482422,143.0470428466797,1782024
2021-07-16,144.14999389648438,145.25,142.0,142.39999389648438,142.0,1638513
2021-07-19,140.10000610351562,144.3000030517578,139.10000610351562,140.25,139.8560333251953,2270417
2021-07-20,140.4499969482422,141.5500030517578,136.25,136.8000030517578,136.41574096679688,2611676
2021-07-22,139.0,141.39999389648438,137.1999969482422,137.9499969482422,137.5625,1649553
2021-07-23,139.25,147.39999389648438,139.25,144.35000610351562,143.9445343017578,8835264
2021-07-26,147.5,149.8000030517578,146.14999389648438,148.64999389648438,148.23243713378906,5336344
2021-07-27,151.35000610351562,156.0,149.8000030517578,152.75,152.3209228515625,11769766
2021-07-28,153.89999389648438,153.89999389648438,146.6999969482422,149.1999969482422,148.78089904785156,3920214
2021-07-29,150.0,156.85000610351562,148.8000030517578,152.4499969482422,152.0217742919922,9091037
2021-07-30,153.5,158.6999969482422,152.5,153.6999969482422,153.26824951171875,11709132
2021-08-02,155.64999389648438,157.35000610351562,152.10000610351562,153.0,152.57022094726562,5328757
2021-08-03,153.0,153.5,148.8000030517578,149.64999389648438,149.22962951660156,3554755
2021-08-04,150.3000030517578,151.9499969482422,145.1999969482422,146.0,145.5898895263672,3263744
2021-08-05,146.0500030517578,146.8000030517578,141.35000610351562,144.10000610351562,143.6952362060547,3019311
2021-08-06,144.25,148.75,143.5500030517578,144.39999389648438,143.99436950683594,3437007
2021-08-09,140.0,142.0,137.0,137.6999969482422,137.31320190429688,3711493
2021-08-10,138.6999969482422,140.8000030517578,125.19999694824219,129.1999969482422,128.8370819091797,5151181
2021-08-11,130.0,133.39999389648438,123.5999984741211,128.6999969482422,128.33848571777344,7115453
2021-08-12,130.0,134.60000610351562,129.10000610351562,133.4499969482422,133.07513427734375,2677180
2021-08-13,134.5,135.64999389648438,131.0,132.3000030517578,131.92837524414062,2052343
2021-08-16,132.3000030517578,137.1999969482422,129.14999389648438,135.39999389648438,135.0196533203125,3797647
2021-08-17,135.39999389648438,136.6999969482422,128.85000610351562,130.39999389648438,130.03370666503906,2663727
2021-08-18,130.39999389648438,131.6999969482422,126.0999984741211,128.1999969482422,127.83988189697266,4182550
2021-08-20,122.0,124.9000015258789,119.0,119.75,119.41361999511719,4515151
2021-08-23,122.5999984741211,124.0,109.25,110.6500015258789,110.33918762207031,7314717
2021-08-24,110.0,116.30000305175781,109.80000305175781,114.4000015258789,114.07865142822266,4594286
2021-08-25,115.4000015258789,119.19999694824219,115.4000015258789,116.94999694824219,116.6214828491211,3884841
2021-08-26,117.1500015258789,117.1500015258789,114.25,115.4000015258789,115.07584381103516,2017377
2021-08-27,115.55000305175781,117.5999984741211,115.0,115.69999694824219,115.375,2016080
2021-08-30,116.94999694824219,120.8499984741211,116.94999694824219,119.80000305175781,119.46348571777344,2941481
2021-08-31,119.94999694824219,122.4000015258789,117.30000305175781,118.94999694824219,118.6158676147461,2908516
2021-09-01,119.19999694824219,119.5,116.25,117.30000305175781,116.97051239013672,1546422
2021-09-02,117.94999694824219,120.94999694824219,117.69999694824219,119.4000015258789,119.06460571289062,2427559
2021-09-03,119.55000305175781,121.30000305175781,118.5,119.0999984741211,118.76544952392578,2368562
2021-09-06,120.0,120.9000015258789,118.1500015258789,119.1500015258789,118.8153076171875,1792642
2021-09-07,119.80000305175781,120.5999984741211,117.0,117.44999694824219,117.12007904052734,1784993
2021-09-08,117.30000305175781,118.25,116.0999984741211,116.94999694824219,116.6214828491211,1399790
2021-09-09,117.5,117.5,115.19999694824219,115.9000015258789,115.5744400024414,1640985
2021-09-13,118.9000015258789,125.69999694824219,118.25,124.5999984741211,124.25,10535636
2021-09-14,125.44999694824219,129.75,124.0999984741211,126.0,126.0,5772261
2021-09-15,126.5,127.05000305175781,124.05000305175781,124.5999984741211,124.5999984741211,2007766
2021-09-16,118.69999694824219,119.0,116.5999984741211,116.94999694824219,116.94999694824219,14012113
2021-09-17,116.9000015258789,117.9000015258789,116.5999984741211,116.80000305175781,116.80000305175781,5750709
2021-09-20,115.0,115.19999694824219,110.19999694824219,110.80000305175781,110.80000305175781,4649599
2021-09-21,111.94999694824219,112.80000305175781,108.19999694824219,109.0999984741211,109.0999984741211,6059082
2021-09-22,110.05000305175781,112.69999694824219,110.0,111.4000015258789,111.4000015258789,3862683
2021-09-23,113.25,114.9000015258789,112.5999984741211,113.0999984741211,113.0999984741211,3485093
2021-09-24,113.75,114.0,109.6500015258789,110.25,110.25,2876909
2021-09-27,111.0999984741211,111.55000305175781,109.0,109.9000015258789,109.9000015258789,2034839
2021-09-28,110.05000305175781,113.5,109.4000015258789,109.94999694824219,109.94999694824219,2573524
2021-09-29,109.80000305175781,114.80000305175781,109.0,112.8499984741211,112.8499984741211,4176884
2021-09-30,113.69999694824219,114.5999984741211,109.5,109.94999694824219,109.94999694824219,3458820
2021-10-01,109.9000015258789,111.80000305175781,109.19999694824219,109.8499984741211,109.8499984741211,2718556
2021-10-04,110.8499984741211,129.6999969482422,110.5999984741211,121.30000305175781,121.30000305175781,28488877
2021-10-05,122.4000015258789,123.8499984741211,118.5999984741211,120.05000305175781,120.05000305175781,8821892
2021-10-06,125.25,133.6999969482422,124.19999694824219,125.0,125.0,38066071
2021-10-07,127.44999694824219,130.5,126.30000305175781,127.05000305175781,127.05000305175781,8297399
2021-10-08,128.39999389648438,128.8000030517578,124.44999694824219,127.0,127.0,4524708
2021-10-11,127.80000305175781,128.0,124.80000305175781,125.8499984741211,125.8499984741211,3600660
2021-10-12,125.9000015258789,128.5,125.1500015258789,126.3499984741211,126.3499984741211,3856904
2021-10-13,127.0,127.3499984741211,125.30000305175781,125.94999694824219,125.94999694824219,4430850
2021-10-14,129.0,137.9499969482422,129.0,132.35000610351562,132.35000610351562,16200880
2021-10-18,138.10000610351562,152.6999969482422,138.0,149.1999969482422,149.1999969482422,33963715
2021-10-19,152.75,159.39999389648438,145.39999389648438,149.14999389648438,149.14999389648438,24618892
2021-10-20,149.0500030517578,149.14999389648438,139.6999969482422,143.0500030517578,143.0500030517578,11556906
