Date,Open,High,Low,Close,Adj Close,Volume
2021-04-22,250.0,259.3500061035156,250.0,256.95001220703125,256.95001220703125,135835
2021-04-23,256.95001220703125,259.8999938964844,250.0500030517578,254.0,254.0,251108
2021-04-26,253.0,258.0,243.8000030517578,255.9499969482422,255.9499969482422,110409
2021-04-27,256.0,259.8999938964844,250.0,253.0500030517578,253.0500030517578,85767
2021-04-28,253.1999969482422,257.0,252.75,256.0,256.0,250702
2021-04-29,256.0,266.5,255.0,261.04998779296875,261.04998779296875,350841
2021-04-30,259.95001220703125,268.0,255.0,258.25,258.25,394895
2021-05-03,259.0,259.3999938964844,255.0,257.5,257.5,158276
2021-05-04,260.0,268.70001220703125,245.8000030517578,251.14999389648438,251.14999389648438,397943
2021-05-05,255.0,269.5,253.5,263.6499938964844,263.6499938964844,456310
2021-05-06,265.45001220703125,265.45001220703125,258.79998779296875,262.54998779296875,262.54998779296875,369280
2021-05-07,263.0,263.45001220703125,255.0,257.6000061035156,257.6000061035156,350352
2021-05-10,268.95001220703125,285.45001220703125,265.0,272.20001220703125,272.20001220703125,3365007
2021-05-11,271.6000061035156,278.75,266.5,274.04998779296875,274.04998779296875,631281
2021-05-12,274.20001220703125,277.70001220703125,270.20001220703125,275.6499938964844,275.6499938964844,441629
2021-05-14,280.0,281.8999938964844,266.1000061035156,268.1499938964844,268.1499938964844,304680
2021-05-17,269.8999938964844,274.75,269.29998779296875,273.0,273.0,361636
2021-05-18,272.20001220703125,296.5,270.20001220703125,286.6000061035156,286.6000061035156,2534746
2021-05-19,284.0,325.0,279.70001220703125,320.0,320.0,5115600
2021-05-20,324.0,346.20001220703125,300.5,305.70001220703125,305.70001220703125,6919062
2021-05-21,312.20001220703125,318.8500061035156,309.0,314.5,314.5,1902340
2021-05-24,317.5,317.5,302.6499938964844,305.79998779296875,305.79998779296875,545826
2021-05-25,308.0,317.0,306.25,314.79998779296875,314.79998779296875,964999
2021-05-26,314.1499938964844,331.5,314.1000061035156,324.04998779296875,324.04998779296875,1688244
2021-05-27,327.0,327.0,312.5,316.04998779296875,316.04998779296875,524427
2021-05-28,320.0,320.25,312.0,312.54998779296875,312.54998779296875,290315
2021-05-31,313.8999938964844,316.54998779296875,307.25,309.8500061035156,309.8500061035156,335119
2021-06-01,310.79998779296875,314.45001220703125,303.5,304.79998779296875,304.79998779296875,351567
2021-06-02,306.70001220703125,323.0,304.5,319.0,319.0,546172
2021-06-03,331.3999938964844,331.3999938964844,324.0,327.79998779296875,327.79998779296875,967464
2021-06-04,327.0,327.0,320.0,322.45001220703125,322.45001220703125,304485
2021-06-07,328.0,333.0,325.54998779296875,327.0,327.0,392423
2021-06-08,326.8500061035156,327.25,322.70001220703125,324.45001220703125,324.45001220703125,150448
2021-06-09,324.1000061035156,338.8999938964844,321.04998779296875,330.8999938964844,330.8999938964844,874749
2021-06-10,334.8999938964844,340.0,328.79998779296875,337.1000061035156,337.1000061035156,660756
2021-06-11,338.8500061035156,344.0,332.0,335.0,335.0,217932
2021-06-14,335.0,339.0,325.95001220703125,333.20001220703125,333.20001220703125,212787
2021-06-15,337.95001220703125,338.0,331.0,332.45001220703125,332.45001220703125,251282
2021-06-16,328.3500061035156,332.29998779296875,322.54998779296875,323.70001220703125,323.70001220703125,164745
2021-06-17,323.8500061035156,329.0,313.20001220703125,315.45001220703125,315.45001220703125,151805
2021-06-18,320.0,322.6499938964844,306.0,317.8500061035156,317.8500061035156,205171
2021-06-21,314.8999938964844,330.0,311.3500061035156,327.6000061035156,327.6000061035156,216820
2021-06-22,334.0,335.25,322.0,324.95001220703125,324.95001220703125,156882
2021-06-23,327.79998779296875,329.25,320.0,321.20001220703125,321.20001220703125,106314
2021-06-24,323.0,339.0,317.20001220703125,333.0,333.0,770686
2021-06-25,335.0,342.0,333.0,337.79998779296875,337.79998779296875,922348
2021-06-28,339.0,361.0,339.0,356.25,356.25,2410961
2021-06-29,360.79998779296875,360.79998779296875,345.0,347.6000061035156,347.6000061035156,1143307
2021-06-30,352.0,359.20001220703125,343.20001220703125,347.1499938964844,347.1499938964844,653070
2021-07-01,347.25,349.5,339.0,340.54998779296875,340.54998779296875,300579
2021-07-02,340.6499938964844,350.6000061035156,340.6000061035156,348.0,348.0,270211
2021-07-05,340.0,374.0,339.0,357.1499938964844,357.1499938964844,2283077
2021-07-06,358.0,366.8999938964844,348.0,351.5,351.5,727312
2021-07-07,353.0,363.54998779296875,349.1499938964844,359.1000061035156,359.1000061035156,462577
2021-07-08,357.6499938964844,362.70001220703125,339.29998779296875,344.70001220703125,344.70001220703125,493579
2021-07-09,346.3500061035156,350.8999938964844,340.0,342.75,342.75,365039
2021-07-12,345.29998779296875,352.0,344.25,349.79998779296875,349.79998779296875,344106
2021-07-13,349.79998779296875,353.0,345.5,351.04998779296875,351.04998779296875,240918
2021-07-14,352.0,354.8999938964844,345.29998779296875,347.6000061035156,347.6000061035156,273939
2021-07-15,348.5,352.5,346.04998779296875,350.04998779296875,350.04998779296875,199284
2021-07-16,350.0,357.6000061035156,349.5,351.25,351.25,268346
2021-07-19,347.0,356.8999938964844,340.6000061035156,341.95001220703125,341.95001220703125,312379
2021-07-20,342.0,349.8999938964844,333.1499938964844,336.8999938964844,336.8999938964844,321858
2021-07-22,340.0,344.5,274.3999938964844,322.8500061035156,322.8500061035156,1687315
2021-07-23,323.0,357.0,320.5,351.20001220703125,351.20001220703125,1817733
2021-07-26,350.0,355.0,342.29998779296875,352.20001220703125,352.20001220703125,730693
2021-07-27,350.0,354.8999938964844,346.95001220703125,349.6499938964844,349.6499938964844,250207
2021-07-28,349.6499938964844,351.3999938964844,340.8999938964844,343.1000061035156,343.1000061035156,169819
2021-07-29,346.5,350.0,341.0,343.79998779296875,343.79998779296875,157498
2021-07-30,345.8500061035156,353.3999938964844,343.0,350.04998779296875,350.04998779296875,329700
2021-08-02,354.20001220703125,354.20001220703125,342.20001220703125,343.6000061035156,343.6000061035156,226679
2021-08-03,347.8999938964844,349.0,342.04998779296875,343.79998779296875,343.79998779296875,169772
2021-08-04,347.95001220703125,347.95001220703125,340.0,342.1499938964844,342.1499938964844,155451
2021-08-05,337.1499938964844,344.0,337.1499938964844,341.54998779296875,341.54998779296875,250913
2021-08-06,345.0,345.6499938964844,338.20001220703125,340.3999938964844,340.3999938964844,115381
2021-08-09,340.3500061035156,340.3500061035156,303.75,325.0,325.0,276427
2021-08-10,325.79998779296875,334.29998779296875,322.29998779296875,325.95001220703125,325.95001220703125,239620
2021-08-11,327.0,330.0,315.0,319.1499938964844,319.1499938964844,252349
2021-08-12,321.95001220703125,326.1000061035156,318.54998779296875,320.04998779296875,320.04998779296875,223321
