Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,186.4499969482422,206.0,186.0,203.5500030517578,197.79196166992188,2820030
2021-06-08,204.85000610351562,213.4499969482422,196.5,205.64999389648438,199.83255004882812,1923824
2021-06-09,207.0,214.89999389648438,196.0,198.6999969482422,193.0791473388672,1220104
2021-06-10,200.3000030517578,212.0,200.0,205.39999389648438,199.58961486816406,1280054
2021-06-11,206.8000030517578,209.35000610351562,204.0500030517578,205.3000030517578,199.49246215820312,414233
2021-06-14,205.89999389648438,206.0500030517578,197.5,201.1999969482422,195.5084228515625,518544
2021-06-15,202.25,206.0,199.4499969482422,199.89999389648438,194.24520874023438,339895
2021-06-16,200.89999389648438,207.0,197.0,203.9499969482422,198.18064880371094,602706
2021-06-17,201.6999969482422,203.89999389648438,197.10000610351562,197.6999969482422,192.10745239257812,316376
2021-06-18,198.6999969482422,200.6999969482422,192.75,194.1999969482422,188.70645141601562,225325
2021-06-21,191.89999389648438,203.0,190.4499969482422,201.89999389648438,196.1886444091797,270103
2021-06-22,203.0,206.64999389648438,199.5,202.4499969482422,196.7230682373047,462911
2021-06-23,203.9499969482422,216.4499969482422,201.60000610351562,208.89999389648438,202.99061584472656,2904782
2021-06-24,210.5,219.35000610351562,209.3000030517578,210.60000610351562,204.64254760742188,1527212
2021-06-25,212.10000610351562,213.89999389648438,207.60000610351562,208.4499969482422,202.5533447265625,334599
2021-06-28,209.85000610351562,210.10000610351562,205.0500030517578,205.60000610351562,199.7839813232422,283437
2021-06-29,206.8000030517578,212.9499969482422,202.85000610351562,208.4499969482422,202.5533447265625,546875
2021-06-30,209.89999389648438,209.89999389648438,202.5,203.6999969482422,197.93771362304688,212717
2021-07-01,204.0,205.3000030517578,201.0,201.5,195.79995727539062,215471
2021-07-02,202.9499969482422,209.5,202.0,204.8000030517578,199.00660705566406,630137
2021-07-05,206.0,209.8000030517578,205.0500030517578,208.3000030517578,202.4075927734375,389706
2021-07-06,209.0,210.1999969482422,201.10000610351562,202.5,196.77166748046875,280614
2021-07-07,203.0,205.25,201.5,202.1999969482422,196.4801483154297,241175
2021-07-08,202.9499969482422,204.25,198.0,199.8000030517578,194.14804077148438,374926
2021-07-09,199.39999389648438,202.4499969482422,198.39999389648438,199.75,194.09945678710938,150820
2021-07-12,201.6999969482422,202.4499969482422,198.39999389648438,199.0,193.3706817626953,205197
2021-07-13,200.75,208.60000610351562,200.0,203.25,197.50045776367188,543001
2021-07-14,203.6999969482422,209.1999969482422,201.3000030517578,205.5500030517578,199.7353973388672,459875
2021-07-15,209.0,209.0,200.5500030517578,200.89999389648438,195.2169189453125,426610
2021-07-16,201.89999389648438,204.14999389648438,200.0500030517578,201.1999969482422,195.5084228515625,228416
2021-07-19,198.0,207.0,197.5,203.8000030517578,198.03489685058594,278591
2021-07-20,204.9499969482422,206.89999389648438,199.0,199.35000610351562,193.7107696533203,214785
