Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,3415.14990234375,3448.199951171875,3247.800048828125,3303.5,3301.379638671875,136094
2021-04-06,3300.25,3348.0,3262.0,3305.10009765625,3302.978759765625,48870
2021-04-07,3299.949951171875,3386.0,3290.5,3351.35009765625,3349.19921875,40364
2021-04-08,3332.0,3358.25,3319.0,3331.800048828125,3329.66162109375,25195
2021-04-09,3325.0,3374.0,3291.0,3314.800048828125,3312.672607421875,34087
2021-04-12,3317.0,3470.0,3199.550048828125,3389.949951171875,3387.774169921875,138127
2021-04-13,3453.5,3570.0,3393.35009765625,3541.449951171875,3539.177001953125,160439
2021-04-15,3580.0,3587.699951171875,3470.0,3505.050048828125,3502.800537109375,52118
2021-04-16,3485.050048828125,3504.89990234375,3450.0,3455.699951171875,3453.48193359375,27201
2021-04-19,3460.25,3638.0,3455.699951171875,3595.300048828125,3592.992431640625,222033
2021-04-20,3760.0,3975.0,3700.0,3904.0,3901.494384765625,627190
2021-04-22,4167.0,4500.5,4075.89990234375,4292.2998046875,4289.544921875,1912268
2021-04-23,4415.0,4579.85009765625,4111.0,4234.14990234375,4231.43212890625,1112864
2021-04-26,4319.9501953125,4493.7001953125,4250.0,4313.5498046875,4310.78125,341927
2021-04-27,4334.0,4360.0,4181.0,4223.5,4220.7890625,176606
2021-04-28,4234.0,4234.0,4050.10009765625,4067.800048828125,4065.189208984375,92729
2021-04-29,4068.0,4107.5,3862.0,3878.10009765625,3875.611083984375,123676
2021-04-30,3836.0,3997.949951171875,3803.0,3907.949951171875,3905.441650390625,81480
2021-05-03,3910.0,3960.0,3850.0,3905.64990234375,3903.14306640625,57724
2021-05-04,3910.0,3927.5,3804.0,3809.10009765625,3806.6552734375,38767
2021-05-05,3825.0,3874.89990234375,3765.050048828125,3821.199951171875,3818.747314453125,40819
2021-05-06,3802.0,3875.0,3772.0,3815.699951171875,3813.2509765625,35355
2021-05-07,3815.949951171875,3884.89990234375,3785.10009765625,3809.699951171875,3807.2548828125,35540
2021-05-10,3800.0,3865.0,3759.89990234375,3785.89990234375,3783.469970703125,43058
2021-05-11,3784.0,3843.949951171875,3765.10009765625,3785.949951171875,3783.52001953125,27544
2021-05-12,3785.949951171875,3820.0,3750.0,3754.89990234375,3752.489990234375,28490
2021-05-14,3778.5,3870.0,3759.0,3842.89990234375,3840.433349609375,43366
2021-05-17,3842.89990234375,3874.300048828125,3787.699951171875,3805.300048828125,3802.857666015625,17944
2021-05-18,3815.0,3827.800048828125,3780.0,3783.10009765625,3780.672119140625,16433
2021-05-19,3804.5,3810.0,3780.0,3786.449951171875,3784.019775390625,14112
2021-05-20,3786.449951171875,3804.85009765625,3760.25,3769.60009765625,3767.1806640625,10204
2021-05-21,3775.0,3798.949951171875,3766.5,3773.85009765625,3771.427978515625,12349
2021-05-24,3773.85009765625,3872.89990234375,3766.35009765625,3832.14990234375,3829.6904296875,70671
2021-05-25,3867.5,3898.35009765625,3842.10009765625,3859.550048828125,3857.072998046875,46111
2021-05-26,3925.0,3960.0,3875.0,3893.35009765625,3890.851318359375,66020
2021-05-27,3901.0,3905.39990234375,3791.0,3798.800048828125,3796.36181640625,37913
2021-05-28,3817.800048828125,3817.800048828125,3775.0,3780.0,3777.573974609375,18170
2021-05-31,3751.0,3845.25,3751.0,3777.949951171875,3775.525146484375,30584
2021-06-01,3797.0,3812.0,3740.0,3759.800048828125,3757.386962890625,15252
2021-06-02,3769.0,3806.449951171875,3742.0,3769.0,3766.5810546875,15979
2021-06-03,3787.85009765625,3787.85009765625,3752.0,3764.75,3762.333740234375,16434
2021-06-04,3764.75,3939.0,3759.949951171875,3793.949951171875,3791.514892578125,89378
2021-06-07,3845.0,3845.0,3783.39990234375,3795.800048828125,3793.36376953125,12807
2021-06-08,3814.0,3835.0,3791.0,3805.449951171875,3803.007568359375,20367
2021-06-09,3822.10009765625,3836.0,3760.0,3776.550048828125,3774.126220703125,18649
2021-06-10,3784.800048828125,3795.0,3765.199951171875,3776.60009765625,3774.17626953125,13996
2021-06-11,3788.0,3794.449951171875,3762.0,3780.39990234375,3777.9736328125,19089
2021-06-14,3780.39990234375,3900.0,3740.0,3813.60009765625,3811.15234375,96987
2021-06-15,3825.0,3844.5,3785.0,3808.39990234375,3805.95556640625,21763
2021-06-16,3780.0,3822.050048828125,3763.14990234375,3773.050048828125,3770.62841796875,18371
2021-06-17,3751.0,3781.0,3720.0,3735.60009765625,3733.202392578125,30869
2021-06-18,3741.0,3755.199951171875,3650.0,3690.14990234375,3687.781494140625,27126
2021-06-21,3650.25,3746.5,3640.449951171875,3689.75,3687.3818359375,17009
2021-06-22,3689.75,3725.0,3674.35009765625,3692.75,3690.3798828125,17611
2021-06-23,3701.0,3713.85009765625,3652.0,3667.10009765625,3664.74658203125,13755
2021-06-24,3668.0,3679.949951171875,3634.0,3649.64990234375,3647.307373046875,10315
2021-06-25,3675.0,3675.0,3635.0,3641.75,3639.41259765625,10230
2021-06-28,3649.0,3671.75,3635.0,3651.449951171875,3649.1064453125,17106
2021-06-29,3626.050048828125,3669.85009765625,3610.0,3621.89990234375,3619.5751953125,15147
2021-06-30,3621.89990234375,3650.0,3601.14990234375,3611.199951171875,3608.882080078125,21962
2021-07-01,3611.0,3628.25,3591.0,3599.14990234375,3596.83984375,17784
2021-07-02,3606.0,3630.0,3585.0,3591.39990234375,3589.094970703125,15737
2021-07-05,3600.0,3616.699951171875,3590.0,3592.199951171875,3589.894287109375,12328
2021-07-06,3592.0,3675.0,3592.0,3628.25,3625.92138671875,25850
2021-07-07,3625.0,3634.35009765625,3602.64990234375,3611.64990234375,3609.331787109375,7925
2021-07-08,3610.0,3626.050048828125,3580.0,3594.14990234375,3591.843017578125,10514
2021-07-09,3580.0,3609.0,3580.0,3587.300048828125,3584.99755859375,9668
2021-07-12,3610.0,3614.75,3560.0,3578.75,3576.453125,8801
2021-07-13,3584.949951171875,3609.800048828125,3563.050048828125,3575.800048828125,3573.505126953125,10843
2021-07-14,3575.800048828125,3590.0,3550.949951171875,3554.25,3551.96875,10110
2021-07-15,3558.0,3579.0,3520.0,3524.699951171875,3522.437744140625,15300
2021-07-16,3535.0,3558.85009765625,3505.10009765625,3517.35009765625,3515.092529296875,15189
2021-07-19,3529.949951171875,3546.5,3490.0,3498.699951171875,3496.454345703125,17280
2021-07-20,3490.0,3510.0,3481.0,3494.64990234375,3492.406982421875,12471
2021-07-22,3517.0,3607.75,3494.10009765625,3499.5,3497.25390625,24417
2021-07-23,3533.14990234375,3564.0,3461.800048828125,3498.050048828125,3495.804931640625,21372
2021-07-26,3515.0,3519.199951171875,3464.0,3473.39990234375,3471.170654296875,9067
2021-07-27,3474.0,3496.35009765625,3448.0,3453.25,3451.03369140625,18510
2021-07-28,3450.0,3450.0,3378.949951171875,3395.300048828125,3393.120849609375,17917
2021-07-29,3380.050048828125,3410.0,3360.14990234375,3369.85009765625,3367.687255859375,11416
2021-07-30,3369.0,3394.0,3360.050048828125,3369.5,3367.33740234375,11142
2021-08-02,3390.199951171875,3412.0,3355.0,3363.14990234375,3360.991455078125,15618
2021-08-03,3380.0,3398.0,3370.25,3376.949951171875,3374.782470703125,10490
2021-08-04,3394.800048828125,3500.0,3385.0,3434.5,3432.295654296875,48136
2021-08-05,3459.800048828125,3473.35009765625,3421.10009765625,3464.800048828125,3462.576171875,21733
2021-08-06,3471.0,3499.5,3401.0,3405.050048828125,3402.864501953125,25266
2021-08-09,3435.25,3471.0,3165.0,3364.64990234375,3362.490478515625,214885
2021-08-10,3351.0,3364.0,3255.0,3272.199951171875,3270.099853515625,35518
2021-08-11,3272.800048828125,3289.800048828125,3161.0,3178.949951171875,3176.90966796875,31500
2021-08-12,3178.0,3219.0,3170.75,3200.949951171875,3198.8955078125,11337
2021-08-13,3206.050048828125,3229.0,3180.25,3196.199951171875,3194.1484375,13890
2021-08-16,3196.0,3199.0,3160.5,3176.85009765625,3174.81103515625,11502
2021-08-17,3176.85009765625,3181.550048828125,3105.5,3116.25,3114.25,22055
2021-08-18,3129.800048828125,3131.199951171875,3095.35009765625,3102.550048828125,3102.550048828125,12823
2021-08-20,3084.0,3119.0,3051.449951171875,3081.39990234375,3081.39990234375,19327
2021-08-23,3099.0,3130.89990234375,3055.39990234375,3091.10009765625,3091.10009765625,20949
2021-08-24,3106.60009765625,3140.0,3076.14990234375,3085.449951171875,3085.449951171875,18065
2021-08-25,3086.0,3138.75,3080.75,3099.60009765625,3099.60009765625,12918
2021-08-26,3099.0,3114.800048828125,3061.0,3075.85009765625,3075.85009765625,8826
2021-08-27,3098.89990234375,3098.89990234375,3053.0,3056.35009765625,3056.35009765625,15507
2021-08-30,3076.0,3153.0,3061.050048828125,3107.199951171875,3107.199951171875,22094
2021-08-31,3109.800048828125,3133.25,3100.050048828125,3106.449951171875,3106.449951171875,8569
2021-09-01,3110.0,3186.89990234375,3110.0,3147.64990234375,3147.64990234375,19729
2021-09-02,3174.0,3222.0,3151.199951171875,3188.699951171875,3188.699951171875,24215
2021-09-03,3190.0,3250.0,3190.0,3196.64990234375,3196.64990234375,28578
2021-09-06,3202.0,3244.0,3202.0,3218.300048828125,3218.300048828125,16498
2021-09-07,3229.0,3241.14990234375,3191.60009765625,3217.449951171875,3217.449951171875,14956
2021-09-08,3224.949951171875,3228.449951171875,3150.0,3174.5,3174.5,11194
2021-09-09,3197.85009765625,3197.85009765625,3101.699951171875,3117.89990234375,3117.89990234375,17859
2021-09-13,3120.0,3154.39990234375,3091.050048828125,3101.0,3101.0,14264
2021-09-14,3101.0,3142.0,3101.0,3136.60009765625,3136.60009765625,13880
2021-09-15,3140.0,3166.0,3131.449951171875,3140.39990234375,3140.39990234375,14790
2021-09-16,3149.800048828125,3168.0,3135.75,3147.949951171875,3147.949951171875,10897
2021-09-17,3165.89990234375,3165.89990234375,3120.14990234375,3139.89990234375,3139.89990234375,10140
2021-09-20,3134.0,3164.800048828125,3105.050048828125,3117.39990234375,3117.39990234375,9590
2021-09-21,3133.0,3185.0,3085.050048828125,3098.300048828125,3098.300048828125,20429
