Date,Open,High,Low,Close,Adj Close,Volume
2021-04-05,2961.0,2972.949951171875,2866.60009765625,2886.89990234375,2876.731201171875,1152927
2021-04-06,2900.0,2928.0,2868.0,2887.949951171875,2877.77734375,788062
2021-04-07,2880.0,2948.89990234375,2875.050048828125,2941.60009765625,2931.238525390625,649751
2021-04-08,2969.0,2990.35009765625,2913.39990234375,2928.0,2917.6865234375,953450
2021-04-09,2928.0,2948.0,2901.14990234375,2912.89990234375,2902.639404296875,557093
2021-04-12,2874.0,2889.949951171875,2741.10009765625,2786.10009765625,2776.286376953125,859305
2021-04-13,2799.0,2879.0,2773.25,2865.35009765625,2855.257080078125,714921
2021-04-15,2852.0,2890.0,2820.0,2862.550048828125,2852.467041015625,683426
2021-04-16,2838.25,2924.949951171875,2838.25,2894.85009765625,2884.6533203125,709663
2021-04-19,2761.35009765625,2822.550048828125,2743.10009765625,2785.550048828125,2775.73828125,740714
2021-04-20,2841.25,2848.85009765625,2800.85009765625,2823.699951171875,2813.753662109375,740095
2021-04-22,2753.300048828125,2882.550048828125,2750.0,2851.14990234375,2841.10693359375,1436707
2021-04-23,2818.0,2873.800048828125,2812.050048828125,2864.050048828125,2853.961669921875,682515
2021-04-26,2860.050048828125,2878.39990234375,2830.0,2864.550048828125,2854.4599609375,831133
2021-04-27,2875.0,2939.0,2870.25,2905.5,2895.265625,811184
2021-04-28,2928.0,3009.0,2915.050048828125,2926.25,2915.942626953125,1389833
2021-04-29,2963.800048828125,2963.800048828125,2850.050048828125,2860.10009765625,2850.025634765625,1009327
2021-04-30,2834.800048828125,2860.0,2805.0,2819.14990234375,2809.2197265625,670258
2021-05-03,2779.949951171875,2848.0,2766.64990234375,2793.25,2783.4111328125,668727
2021-05-04,2794.0,2819.75,2766.75,2776.75,2766.96923828125,642256
2021-05-05,2786.89990234375,2800.0,2768.0,2788.199951171875,2778.37890625,365152
2021-05-06,2818.0,2922.0,2802.14990234375,2913.300048828125,2903.038330078125,2249529
2021-05-07,2948.949951171875,2995.0,2820.0,2860.800048828125,2850.72314453125,2287493
2021-05-10,2860.800048828125,2879.0,2830.0,2836.300048828125,2826.3095703125,781259
2021-05-11,2830.5,2843.64990234375,2801.10009765625,2838.35009765625,2828.352294921875,684120
2021-05-12,2839.800048828125,2858.0,2815.0,2840.14990234375,2830.145751953125,486996
2021-05-14,2840.14990234375,2851.89990234375,2802.75,2812.35009765625,2802.44384765625,518143
2021-05-17,2835.0,2884.39990234375,2813.0,2854.75,2844.6943359375,926624
2021-05-18,2876.199951171875,2919.699951171875,2856.550048828125,2906.949951171875,2896.71044921875,1288013
2021-05-19,2915.0,2943.949951171875,2894.0,2915.0,2904.732177734375,717841
2021-05-20,2911.35009765625,2916.800048828125,2861.75,2865.10009765625,2855.008056640625,637388
2021-05-21,2874.0,2890.10009765625,2835.0,2884.39990234375,2874.239990234375,1658538
2021-05-24,2920.0,2963.699951171875,2892.0,2900.449951171875,2890.2333984375,1587246
2021-05-25,2924.89990234375,2944.85009765625,2907.39990234375,2929.699951171875,2919.38037109375,501532
2021-05-26,2942.0,2986.75,2920.5,2964.699951171875,2954.257080078125,817054
2021-05-27,2970.0,3028.449951171875,2935.14990234375,2991.300048828125,2980.763427734375,2097924
2021-05-28,3025.0,3033.39990234375,2956.550048828125,2991.550048828125,2981.0126953125,1077246
2021-05-31,2989.0,3015.0,2960.0,3007.5,2996.906494140625,662303
2021-06-01,3016.5,3055.0,2966.0,2976.75,2966.2646484375,971553
2021-06-02,2972.0,2993.0,2942.10009765625,2972.60009765625,2962.12939453125,793261
2021-06-03,2984.0,3014.0,2962.0,3008.35009765625,2997.75341796875,851280
2021-06-04,3005.0,3055.0,3004.85009765625,3048.39990234375,3037.662109375,1023321
2021-06-07,3065.25,3076.60009765625,3040.75,3052.25,3041.498779296875,612460
2021-06-08,3058.0,3078.0,3040.35009765625,3055.949951171875,3045.185791015625,555729
2021-06-09,3055.949951171875,3090.0,3010.60009765625,3023.5,3012.85009765625,845692
2021-06-10,3038.949951171875,3043.89990234375,2999.0,3009.0,2998.401123046875,567660
2021-06-11,3019.0,3038.0,2995.0,3004.35009765625,2993.767578125,467264
